longDir,long,lat,ctime,latDir,tboxId,tbox_id
E,79.89353400000002,6.9215125,1739950872,N,865209069546506,10813a3e-0646-4881-a015-c5f9d991c5f3
E,79.89349916666669,6.921559833333333,1739950902,N,865209069546506,10813a3e-0646-4881-a015-c5f9d991c5f3
E,79.89348683333333,6.921549666666666,1739950932,N,865209069546506,10813a3e-0646-4881-a015-c5f9d991c5f3
E,79.8934915,6.921558333333333,1739950962,N,865209069546506,10813a3e-0646-4881-a015-c5f9d991c5f3
E,79.89348283333334,6.921550833333333,1739950992,N,865209069546506,10813a3e-0646-4881-a015-c5f9d991c5f3
E,79.89347783333334,6.921552833333334,1739951022,N,865209069546506,10813a3e-0646-4881-a015-c5f9d991c5f3
E,79.8934795,6.921552833333334,1739951053,N,865209069546506,10813a3e-0646-4881-a015-c5f9d991c5f3
E,79.89349033333333,6.921556,1739951083,N,865209069546506,10813a3e-0646-4881-a015-c5f9d991c5f3
E,79.89349433333334,6.921553333333333,1739951113,N,865209069546506,10813a3e-0646-4881-a015-c5f9d991c5f3
E,79.89349933333332,6.921544166666666,1739951143,N,865209069546506,10813a3e-0646-4881-a015-c5f9d991c5f3
E,79.8935035,6.921535166666667,1739951174,N,865209069546506,10813a3e-0646-4881-a015-c5f9d991c5f3
E,79.89351066666669,6.921531333333333,1739951204,N,865209069546506,10813a3e-0646-4881-a015-c5f9d991c5f3
E,79.89352133333334,6.921526666666667,1739951234,N,865209069546506,10813a3e-0646-4881-a015-c5f9d991c5f3
E,79.89352683333333,6.921525333333333,1739951265,N,865209069546506,10813a3e-0646-4881-a015-c5f9d991c5f3
E,79.89352783333334,6.921526333333333,1739951295,N,865209069546506,10813a3e-0646-4881-a015-c5f9d991c5f3
E,79.893529,6.921526333333333,1739951325,N,865209069546506,10813a3e-0646-4881-a015-c5f9d991c5f3
E,79.89353166666668,6.921525000000001,1739951355,N,865209069546506,10813a3e-0646-4881-a015-c5f9d991c5f3
E,79.89353616666668,6.921526500000001,1739951386,N,865209069546506,10813a3e-0646-4881-a015-c5f9d991c5f3
