longDir,long,lat,ctime,latDir,tboxId,tbox_id
E,79.98596266666667,6.6970235,1739981047,N,865209069519420,06347782-5fae-4e42-bdfb-b32aa6a633d7
E,79.98681533333334,6.698829000000001,1739981077,N,865209069519420,06347782-5fae-4e42-bdfb-b32aa6a633d7
E,79.986514,6.7003305,1739981107,N,865209069519420,06347782-5fae-4e42-bdfb-b32aa6a633d7
E,79.98573716666667,6.702427166666666,1739981137,N,865209069519420,06347782-5fae-4e42-bdfb-b32aa6a633d7
E,79.98528383333334,6.704112666666667,1739981167,N,865209069519420,06347782-5fae-4e42-bdfb-b32aa6a633d7
E,79.98447366666666,6.705638833333334,1739981198,N,865209069519420,06347782-5fae-4e42-bdfb-b32aa6a633d7
E,79.98361500000001,6.707483166666666,1739981228,N,865209069519420,06347782-5fae-4e42-bdfb-b32aa6a633d7
E,79.98273266666666,6.709132833333332,1739981258,N,865209069519420,06347782-5fae-4e42-bdfb-b32aa6a633d7
E,79.982252,6.710127333333332,1739981288,N,865209069519420,06347782-5fae-4e42-bdfb-b32aa6a633d7
E,79.98286283333333,6.709081833333332,1739981318,N,865209069519420,06347782-5fae-4e42-bdfb-b32aa6a633d7
E,79.98379100000001,6.707114833333333,1739981348,N,865209069519420,06347782-5fae-4e42-bdfb-b32aa6a633d7
E,79.98464949999999,6.705282833333333,1739981379,N,865209069519420,06347782-5fae-4e42-bdfb-b32aa6a633d7
E,79.98544816666666,6.703086166666666,1739981410,N,865209069519420,06347782-5fae-4e42-bdfb-b32aa6a633d7
E,79.98611166666667,6.701003666666666,1739981440,N,865209069519420,06347782-5fae-4e42-bdfb-b32aa6a633d7
E,79.98670450000002,6.699062333333334,1739981470,N,865209069519420,06347782-5fae-4e42-bdfb-b32aa6a633d7
E,79.986104,6.697582666666666,1739981500,N,865209069519420,06347782-5fae-4e42-bdfb-b32aa6a633d7
E,79.98544283333334,6.695387333333334,1739981531,N,865209069519420,06347782-5fae-4e42-bdfb-b32aa6a633d7
E,79.98367716666667,6.694222666666667,1739981561,N,865209069519420,06347782-5fae-4e42-bdfb-b32aa6a633d7
E,79.98194516666668,6.692938999999999,1739981591,N,865209069519420,06347782-5fae-4e42-bdfb-b32aa6a633d7
E,79.98066333333333,6.6927105,1739981621,N,865209069519420,06347782-5fae-4e42-bdfb-b32aa6a633d7
