SideStandInfo, Tbox MEMS Error Flag, Battery Error, BatTemp, BrakeStatus, Inverter Error, BatVolt, tboxId         , BatCycleCount, BatSOH, BatPercent, ThrottlePercent, BatCurrent, GearInformation, ctime     , sys_version, MotorRPM, MotorTemp, BMS ID                  , InverterTemp, Tbox Internal Bat Volt, tbox_id
            0,                    0,              ,       0,           0,               ,       0, 865209069519313,             0,      0,          0,               0,          0,               0, 1738377365,           1,        0,         0,                         ,            0,                     80, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0,              ,       0,           0,               ,       0, 865209069519313,             0,      0,          0,               0,          0,               0, 1738377365,           1,        0,         0,                         ,            0,                     80, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0,              ,       0,           0,               ,       0, 865209069519313,             0,      0,          0,               0,          0,               0, 1738377365,           1,        0,         0,                         ,            0,                     80, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0,              ,       0,           0,               ,       0, 865209069519313,             0,      0,          0,               0,          0,               0, 1738377365,           1,        0,         0,                         ,            0,                     80, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0,              ,     258,           0,               ,     666, 865209069519313,            17,     95,         90,               0,          0,               0, 1738377396,           1,        0,         0,                         ,            0,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0,              ,     258,           0,               ,     666, 865209069519313,            17,     95,         90,               0,          0,               0, 1738377396,           1,        0,         0,                         ,            0,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     258,           0,               ,     666, 865209069519313,            17,     95,         90,               0,          0,               0, 1738377426,           1,        0,         0, BT106003012MT00221017785,            0,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     258,           0,               ,     666, 865209069519313,            17,     95,         90,               0,          0,               0, 1738377426,           1,        0,         0, BT106003012MT00221017785,            0,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     258,           0,               ,     666, 865209069519313,            17,     95,         90,               0,          0,               0, 1738377426,           1,        0,         0, BT106003012MT00221017785,            0,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     258,           0,               ,     666, 865209069519313,            17,     95,         90,               0,          0,               0, 1738377426,           1,        0,         0, BT106003012MT00221017785,            0,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     258,           0,               ,     666, 865209069519313,            17,     95,         90,               0,          0,               0, 1738377456,           1,        0,         0, BT106003012MT00221017785,            0,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     258,           0,               ,     666, 865209069519313,            17,     95,         90,               0,          0,               0, 1738377456,           1,        0,         0, BT106003012MT00221017785,            0,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     258,           0,               ,     666, 865209069519313,            17,     95,         90,               0,          0,               0, 1738377456,           1,        0,         0, BT106003012MT00221017785,            0,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     258,           0,               ,     666, 865209069519313,            17,     95,         90,               0,          0,               0, 1738377456,           1,        0,         0, BT106003012MT00221017785,            0,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     258,           0,               ,     666, 865209069519313,            17,     95,         90,               0,          0,               0, 1738377486,           1,        0,         0, BT106003012MT00221017785,            0,                     80, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     258,           0,               ,     666, 865209069519313,            17,     95,         90,               0,          0,               0, 1738377486,           1,        0,         0, BT106003012MT00221017785,            0,                     80, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     258,           0,               ,     666, 865209069519313,            17,     95,         90,               0,          0,               0, 1738377486,           1,        0,         0, BT106003012MT00221017785,            0,                     80, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     258,           0,               ,     666, 865209069519313,            17,     95,         90,               0,          0,               0, 1738377486,           1,        0,         0, BT106003012MT00221017785,            0,                     80, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     258,           0,               ,     666, 865209069519313,            17,     95,         90,               0,          0,               0, 1738377516,           1,        0,         0, BT106003012MT00221017785,            0,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     258,           0,               ,     666, 865209069519313,            17,     95,         90,               0,          0,               0, 1738377516,           1,        0,         0, BT106003012MT00221017785,            0,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     258,           0,               ,     666, 865209069519313,            17,     95,         90,               0,          0,               0, 1738377516,           1,        0,         0, BT106003012MT00221017785,            0,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     258,           0,               ,     666, 865209069519313,            17,     95,         90,               0,          0,               0, 1738377516,           1,        0,         0, BT106003012MT00221017785,            0,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     258,           0, No Error      ,     642, 865209069519313,            17,     95,         90,              80,        341,               3, 1738377546,           1,      396,        25, BT106003012MT00221017785,           29,                     83, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     258,           0, No Error      ,     642, 865209069519313,            17,     95,         90,              80,        341,               3, 1738377546,           1,      396,        25, BT106003012MT00221017785,           29,                     83, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     258,           0, No Error      ,     642, 865209069519313,            17,     95,         90,              80,        341,               3, 1738377546,           1,      396,        25, BT106003012MT00221017785,           29,                     83, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     258,           0, No Error      ,     642, 865209069519313,            17,     95,         90,              80,        341,               3, 1738377546,           1,      396,        25, BT106003012MT00221017785,           29,                     83, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     259,           0, No Error      ,     662, 865209069519313,            17,     95,         90,               0,          0,               0, 1738377577,           1,        0,        25, BT106003012MT00221017785,           29,                     83, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     259,           0, No Error      ,     662, 865209069519313,            17,     95,         90,               0,          0,               0, 1738377577,           1,        0,        25, BT106003012MT00221017785,           29,                     83, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     259,           0, No Error      ,     663, 865209069519313,            17,     95,         90,               0,          0,               3, 1738377607,           1,        0,        25, BT106003012MT00221017785,           29,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     259,           0, No Error      ,     663, 865209069519313,            17,     95,         90,               0,          0,               3, 1738377607,           1,        0,        25, BT106003012MT00221017785,           29,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     259,           0, No Error      ,     663, 865209069519313,            17,     95,         90,               0,          0,               3, 1738377607,           1,        0,        25, BT106003012MT00221017785,           29,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     259,           0, No Error      ,     663, 865209069519313,            17,     95,         90,               0,          0,               3, 1738377607,           1,        0,        25, BT106003012MT00221017785,           29,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     259,           0, No Error      ,     663, 865209069519313,            17,     95,         90,               0,          0,               3, 1738377637,           1,        0,        25, BT106003012MT00221017785,           29,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     259,           0, No Error      ,     663, 865209069519313,            17,     95,         90,               0,          0,               3, 1738377637,           1,        0,        25, BT106003012MT00221017785,           29,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     259,           0, No Error      ,     663, 865209069519313,            17,     95,         90,               0,          0,               3, 1738377637,           1,        0,        25, BT106003012MT00221017785,           29,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     259,           0, No Error      ,     663, 865209069519313,            17,     95,         90,               0,          0,               3, 1738377637,           1,        0,        25, BT106003012MT00221017785,           29,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     259,           0, No Error      ,     664, 865209069519313,            17,     95,         90,               0,          0,               3, 1738377667,           1,        0,        25, BT106003012MT00221017785,           29,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     259,           0, No Error      ,     664, 865209069519313,            17,     95,         90,               0,          0,               3, 1738377667,           1,        0,        25, BT106003012MT00221017785,           29,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     259,           0, No Error      ,     664, 865209069519313,            17,     95,         90,               0,          0,               3, 1738377667,           1,        0,        25, BT106003012MT00221017785,           29,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
            0,                    0, No Error     ,     259,           0, No Error      ,     664, 865209069519313,            17,     95,         90,               0,          0,               3, 1738377667,           1,        0,        25, BT106003012MT00221017785,           29,                     81, 4db8e093-a366-437b-bb9b-55b017cf9f53
