SideStandInfo,Tbox MEMS Error Flag,Battery Error,BatTemp,BrakeStatus,Inverter Error,BatVolt,tboxId,BatCycleCount,BatSOH,BatPercent,ThrottlePercent,BatCurrent,GearInformation,ctime,sys_version,MotorRPM,MotorTemp,BMS ID,InverterTemp,Tbox Internal Bat Volt,tbox_id
0,0,No Error,297,0,No Error,649,865209069519313,21,100,35,0,64,3,1739750407,1,444,25,BT106003012MT00221017785,32,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,297,0,No Error,649,865209069519313,21,100,35,0,64,3,1739750407,1,444,25,BT106003012MT00221017785,32,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,297,0,No Error,649,865209069519313,21,100,35,0,64,3,1739750407,1,444,25,BT106003012MT00221017785,32,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,297,0,No Error,649,865209069519313,21,100,35,0,64,3,1739750407,1,444,25,BT106003012MT00221017785,32,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,298,0,No Error,627,865209069519313,21,100,35,70,311,3,1739750437,1,366,25,BT106003012MT00221017785,32,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,298,0,No Error,627,865209069519313,21,100,35,70,311,3,1739750437,1,366,25,BT106003012MT00221017785,32,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,298,0,No Error,630,865209069519313,21,100,35,48,240,3,1739750467,1,450,25,BT106003012MT00221017785,33,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,298,0,No Error,630,865209069519313,21,100,35,48,240,3,1739750467,1,450,25,BT106003012MT00221017785,33,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,298,0,No Error,630,865209069519313,21,100,35,48,240,3,1739750467,1,450,25,BT106003012MT00221017785,33,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,298,0,No Error,630,865209069519313,21,100,35,48,240,3,1739750467,1,450,25,BT106003012MT00221017785,33,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,299,0,No Error,633,865209069519313,21,100,34,100,138,1,1739750497,1,462,25,BT106003012MT00221017785,34,84,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,299,0,No Error,633,865209069519313,21,100,34,100,138,1,1739750497,1,462,25,BT106003012MT00221017785,34,84,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,299,0,No Error,633,865209069519313,21,100,34,100,138,1,1739750497,1,462,25,BT106003012MT00221017785,34,84,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,299,0,No Error,633,865209069519313,21,100,34,100,138,1,1739750497,1,462,25,BT106003012MT00221017785,34,84,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,301,0,No Error,625,865209069519313,21,100,33,100,250,3,1739750527,1,432,25,BT106003012MT00221017785,35,84,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,301,0,No Error,625,865209069519313,21,100,33,100,250,3,1739750527,1,432,25,BT106003012MT00221017785,35,84,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,303,0,No Error,631,865209069519313,21,100,33,100,141,3,1739750557,1,474,25,BT106003012MT00221017785,36,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,303,0,No Error,631,865209069519313,21,100,33,100,141,3,1739750557,1,474,25,BT106003012MT00221017785,36,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,303,0,No Error,631,865209069519313,21,100,33,100,141,3,1739750557,1,474,25,BT106003012MT00221017785,36,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,303,0,No Error,631,865209069519313,21,100,33,100,141,3,1739750557,1,474,25,BT106003012MT00221017785,36,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,304,0,No Error,627,865209069519313,21,100,33,100,243,3,1739750587,1,438,25,BT106003012MT00221017785,36,84,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,304,0,No Error,627,865209069519313,21,100,33,100,243,3,1739750587,1,438,25,BT106003012MT00221017785,36,84,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,305,0,No Error,628,865209069519313,21,100,32,100,192,3,1739750617,1,450,25,BT106003012MT00221017785,36,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,305,0,No Error,628,865209069519313,21,100,32,100,192,3,1739750617,1,450,25,BT106003012MT00221017785,36,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,305,0,No Error,628,865209069519313,21,100,32,100,192,3,1739750617,1,450,25,BT106003012MT00221017785,36,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,305,0,No Error,628,865209069519313,21,100,32,100,192,3,1739750617,1,450,25,BT106003012MT00221017785,36,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,307,0,No Error,630,865209069519313,21,100,32,100,195,3,1739750647,1,450,25,BT106003012MT00221017785,36,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,307,0,No Error,630,865209069519313,21,100,32,100,195,3,1739750647,1,450,25,BT106003012MT00221017785,36,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,307,0,No Error,630,865209069519313,21,100,32,100,195,3,1739750647,1,450,25,BT106003012MT00221017785,36,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,307,0,No Error,630,865209069519313,21,100,32,100,195,3,1739750647,1,450,25,BT106003012MT00221017785,36,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,308,0,No Error,643,865209069519313,21,100,31,0,5,0,1739750677,1,0,25,BT106003012MT00221017785,37,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,308,0,No Error,643,865209069519313,21,100,31,0,5,0,1739750677,1,0,25,BT106003012MT00221017785,37,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,308,0,No Error,643,865209069519313,21,100,31,0,5,0,1739750677,1,0,25,BT106003012MT00221017785,37,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,308,0,No Error,643,865209069519313,21,100,31,0,5,0,1739750677,1,0,25,BT106003012MT00221017785,37,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,308,0,No Error,644,865209069519313,21,100,31,0,47,0,1739750707,1,234,25,BT106003012MT00221017785,39,83,4db8e093-a366-437b-bb9b-55b017cf9f53
0,0,No Error,308,0,No Error,644,865209069519313,21,100,31,0,47,0,1739750707,1,234,25,BT106003012MT00221017785,39,83,4db8e093-a366-437b-bb9b-55b017cf9f53
