SideStandInfo,Tbox MEMS Error Flag,Battery Error,BatTemp,BrakeStatus,Inverter Error,BatVolt,tboxId,BatCycleCount,BatSOH,BatPercent,ThrottlePercent,BatCurrent,GearInformation,ctime,sys_version,MotorRPM,MotorTemp,BMS ID,InverterTemp,Tbox Internal Bat Volt,tbox_id
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869245,1,0,25,BT106001512MT00221057410,36,62,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869245,1,0,25,BT106001512MT00221057410,36,62,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869245,1,0,25,BT106001512MT00221057410,36,62,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869245,1,0,25,BT106001512MT00221057410,36,62,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,2,1739869275,1,0,25,BT106001512MT00221057410,36,63,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,2,1739869275,1,0,25,BT106001512MT00221057410,36,63,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,0,1739869305,1,0,25,BT106001512MT00221057410,36,64,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,0,1739869305,1,0,25,BT106001512MT00221057410,36,64,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,664,865209069546506,12,96,93,0,0,1,1739869335,1,0,25,BT106001512MT00221057410,36,62,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,664,865209069546506,12,96,93,0,0,1,1739869335,1,0,25,BT106001512MT00221057410,36,62,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869365,1,0,25,BT106001512MT00221057410,36,61,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869365,1,0,25,BT106001512MT00221057410,36,61,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869365,1,0,25,BT106001512MT00221057410,36,61,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869365,1,0,25,BT106001512MT00221057410,36,61,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869395,1,0,25,BT106001512MT00221057410,36,61,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869395,1,0,25,BT106001512MT00221057410,36,61,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869425,1,0,25,BT106001512MT00221057410,36,61,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869425,1,0,25,BT106001512MT00221057410,36,61,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869425,1,0,25,BT106001512MT00221057410,36,61,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869425,1,0,25,BT106001512MT00221057410,36,61,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869455,1,0,25,BT106001512MT00221057410,36,61,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869455,1,0,25,BT106001512MT00221057410,36,61,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869455,1,0,25,BT106001512MT00221057410,36,61,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869455,1,0,25,BT106001512MT00221057410,36,61,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869485,1,0,25,BT106001512MT00221057410,36,61,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869485,1,0,25,BT106001512MT00221057410,36,61,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869485,1,0,25,BT106001512MT00221057410,36,61,10813a3e-0646-4881-a015-c5f9d991c5f3
0,0,No Error,355,0,No Error,665,865209069546506,12,96,93,0,0,1,1739869485,1,0,25,BT106001512MT00221057410,36,61,10813a3e-0646-4881-a015-c5f9d991c5f3
