SideStandInfo,Tbox MEMS Error Flag,Battery Error,BatTemp,BrakeStatus,Inverter Error,BatVolt,tboxId,BatCycleCount,BatSOH,BatPercent,ThrottlePercent,BatCurrent,GearInformation,ctime,sys_version,MotorRPM,MotorTemp,BMS ID,InverterTemp,Tbox Internal Bat Volt,tbox_id
0,0,No Error,184,0,No Error,662,865209069519354,12,91,94,0,0,0,1739774973,1,54,25,BT106003012MT00221017750,38,64,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,184,0,No Error,662,865209069519354,12,91,94,0,0,0,1739774973,1,54,25,BT106003012MT00221017750,38,64,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,184,0,No Error,662,865209069519354,12,91,94,0,0,0,1739774973,1,54,25,BT106003012MT00221017750,38,64,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,184,0,No Error,662,865209069519354,12,91,94,0,0,0,1739774973,1,54,25,BT106003012MT00221017750,38,64,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,185,0,No Error,663,865209069519354,12,91,94,0,186,2,1739775003,1,30,25,BT106003012MT00221017750,38,65,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,185,0,No Error,663,865209069519354,12,91,94,0,186,2,1739775003,1,30,25,BT106003012MT00221017750,38,65,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,185,0,No Error,663,865209069519354,12,91,94,0,0,0,1739775033,1,0,25,BT106003012MT00221017750,39,65,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,185,0,No Error,663,865209069519354,12,91,94,0,0,0,1739775033,1,0,25,BT106003012MT00221017750,39,65,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,186,0,No Error,663,865209069519354,12,91,94,0,0,0,1739775063,1,0,25,BT106003012MT00221017750,39,66,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,186,0,No Error,663,865209069519354,12,91,94,0,0,0,1739775063,1,0,25,BT106003012MT00221017750,39,66,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,186,0,No Error,663,865209069519354,12,91,94,0,0,0,1739775063,1,0,25,BT106003012MT00221017750,39,66,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,186,0,No Error,663,865209069519354,12,91,94,0,0,0,1739775063,1,0,25,BT106003012MT00221017750,39,66,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,301,0,No Error,646,865209069519354,12,91,94,100,310,0,1739775093,1,108,25,BT106003012MT00221017750,41,66,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,301,0,No Error,646,865209069519354,12,91,94,100,310,0,1739775093,1,108,25,BT106003012MT00221017750,41,66,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,187,0,No Error,660,865209069519354,12,91,94,0,30,2,1739775123,1,156,25,BT106003012MT00221017750,45,67,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,187,0,No Error,660,865209069519354,12,91,94,0,30,2,1739775123,1,156,25,BT106003012MT00221017750,45,67,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,187,0,No Error,660,865209069519354,12,91,94,0,30,2,1739775123,1,156,25,BT106003012MT00221017750,45,67,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,187,0,No Error,660,865209069519354,12,91,94,0,30,2,1739775123,1,156,25,BT106003012MT00221017750,45,67,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,310,0,No Error,661,865209069519354,12,91,94,0,5,0,1739775153,1,0,25,BT106003012MT00221017750,47,67,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,310,0,No Error,661,865209069519354,12,91,94,0,5,0,1739775153,1,0,25,BT106003012MT00221017750,47,67,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,310,0,No Error,663,865209069519354,12,91,94,0,0,3,1739775183,1,0,25,BT106003012MT00221017750,45,68,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,310,0,No Error,663,865209069519354,12,91,94,0,0,3,1739775183,1,0,25,BT106003012MT00221017750,45,68,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,310,0,No Error,663,865209069519354,12,91,94,0,0,3,1739775183,1,0,25,BT106003012MT00221017750,45,68,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,310,0,No Error,663,865209069519354,12,91,94,0,0,3,1739775183,1,0,25,BT106003012MT00221017750,45,68,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,311,0,No Error,661,865209069519354,12,91,93,0,5,0,1739775213,1,0,25,BT106003012MT00221017750,46,68,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,311,0,No Error,661,865209069519354,12,91,93,0,5,0,1739775213,1,0,25,BT106003012MT00221017750,46,68,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,311,0,No Error,662,865209069519354,12,91,93,0,5,3,1739775243,1,0,25,BT106003012MT00221017750,47,68,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,311,0,No Error,662,865209069519354,12,91,93,0,5,3,1739775243,1,0,25,BT106003012MT00221017750,47,68,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,311,0,No Error,662,865209069519354,12,91,93,0,5,3,1739775243,1,0,25,BT106003012MT00221017750,47,68,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,311,0,No Error,662,865209069519354,12,91,93,0,5,3,1739775243,1,0,25,BT106003012MT00221017750,47,68,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,311,0,No Error,663,865209069519354,12,91,93,0,5,0,1739775273,1,0,25,BT106003012MT00221017750,46,69,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,311,0,No Error,663,865209069519354,12,91,93,0,5,0,1739775273,1,0,25,BT106003012MT00221017750,46,69,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,311,0,No Error,663,865209069519354,12,91,93,0,5,0,1739775273,1,0,25,BT106003012MT00221017750,46,69,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,311,0,No Error,663,865209069519354,12,91,93,0,5,0,1739775273,1,0,25,BT106003012MT00221017750,46,69,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,311,0,No Error,663,865209069519354,12,91,93,0,4,3,1739775303,1,0,25,BT106003012MT00221017750,45,69,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,311,0,No Error,663,865209069519354,12,91,93,0,4,3,1739775303,1,0,25,BT106003012MT00221017750,45,69,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,311,0,No Error,663,865209069519354,12,91,93,0,4,3,1739775303,1,0,25,BT106003012MT00221017750,45,69,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,311,0,No Error,663,865209069519354,12,91,93,0,4,3,1739775303,1,0,25,BT106003012MT00221017750,45,69,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,190,0,No Error,645,865209069519354,12,91,93,0,71,0,1739775333,1,0,25,BT106003012MT00221017750,49,69,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,190,0,No Error,645,865209069519354,12,91,93,0,71,0,1739775333,1,0,25,BT106003012MT00221017750,49,69,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,311,0,No Error,661,865209069519354,12,91,93,0,4,3,1739775363,1,0,25,BT106003012MT00221017750,53,69,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,311,0,No Error,661,865209069519354,12,91,93,0,4,3,1739775363,1,0,25,BT106003012MT00221017750,53,69,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,311,0,No Error,662,865209069519354,12,91,93,0,5,3,1739775393,1,0,25,BT106003012MT00221017750,53,70,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,311,0,No Error,662,865209069519354,12,91,93,0,5,3,1739775393,1,0,25,BT106003012MT00221017750,53,70,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,311,0,No Error,663,865209069519354,12,91,93,0,6,0,1739775423,1,0,25,BT106003012MT00221017750,51,70,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,311,0,No Error,663,865209069519354,12,91,93,0,6,0,1739775423,1,0,25,BT106003012MT00221017750,51,70,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,312,0,No Error,663,865209069519354,12,91,93,0,5,0,1739775453,1,60,25,BT106003012MT00221017750,50,70,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,312,0,No Error,663,865209069519354,12,91,93,0,5,0,1739775453,1,60,25,BT106003012MT00221017750,50,70,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,312,0,No Error,663,865209069519354,12,91,93,0,5,0,1739775453,1,60,25,BT106003012MT00221017750,50,70,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,312,0,No Error,663,865209069519354,12,91,93,0,5,0,1739775453,1,60,25,BT106003012MT00221017750,50,70,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,314,0,No Error,661,865209069519354,12,91,92,0,4,3,1739775483,1,36,25,BT106003012MT00221017750,54,70,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,314,0,No Error,661,865209069519354,12,91,92,0,4,3,1739775483,1,36,25,BT106003012MT00221017750,54,70,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,314,0,No Error,661,865209069519354,12,91,92,0,4,3,1739775483,1,36,25,BT106003012MT00221017750,54,70,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,314,0,No Error,661,865209069519354,12,91,92,0,4,3,1739775483,1,36,25,BT106003012MT00221017750,54,70,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,314,0,No Error,663,865209069519354,12,91,92,0,0,2,1739775513,1,0,25,BT106003012MT00221017750,52,68,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,314,0,No Error,663,865209069519354,12,91,92,0,0,2,1739775513,1,0,25,BT106003012MT00221017750,52,68,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,314,0,No Error,664,865209069519354,12,91,92,0,0,2,1739775543,1,0,25,BT106003012MT00221017750,52,68,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,314,0,No Error,664,865209069519354,12,91,92,0,0,2,1739775543,1,0,25,BT106003012MT00221017750,52,68,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,314,0,No Error,664,865209069519354,12,91,92,0,0,2,1739775543,1,0,25,BT106003012MT00221017750,52,68,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,No Error,314,0,No Error,664,865209069519354,12,91,92,0,0,2,1739775543,1,0,25,BT106003012MT00221017750,52,68,21868402-24e3-49fa-98f6-e2c6b83f5b38
