Tbox_Internal_Bat_Volt,SideStandInfo,Tbox_MEMS_Error_Flag,BatTemp,BrakeStatus,BatVolt,Inverter_Error,rpm,state,BatCycleCount,BatSOH,BatPercent,ThrottlePercent,BatCurrent,GearInformation,Battery_Error,ctime,sys_version,MotorRPM,MotorTemp,BMSID,InverterTemp,tboxId,tbox_id
0,0,0,300,0,647,No Error,174,remote_unlock_nocharge,7,92,98,100,339,0,No Error,1740732014,1,174,25,BT106003012MT00221017754,36,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,300,0,647,No Error,174,remote_unlock_nocharge,7,92,98,100,339,0,No Error,1740732014,1,174,25,BT106003012MT00221017754,36,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,300,0,647,No Error,174,remote_unlock_nocharge,7,92,98,100,339,0,No Error,1740732014,1,174,25,BT106003012MT00221017754,36,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,300,0,647,No Error,174,remote_unlock_nocharge,7,92,98,100,339,0,No Error,1740732014,1,174,25,BT106003012MT00221017754,36,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,300,0,661,No Error,330,remote_unlock_nocharge,7,92,98,0,13,3,No Error,1740732044,1,330,25,BT106003012MT00221017754,42,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,300,0,661,No Error,330,remote_unlock_nocharge,7,92,98,0,13,3,No Error,1740732044,1,330,25,BT106003012MT00221017754,42,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,300,0,661,No Error,330,remote_unlock_nocharge,7,92,98,0,13,3,No Error,1740732044,1,330,25,BT106003012MT00221017754,42,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,300,0,661,No Error,330,remote_unlock_nocharge,7,92,98,0,13,3,No Error,1740732044,1,330,25,BT106003012MT00221017754,42,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,301,0,662,No Error,360,remote_unlock_nocharge,7,92,97,44,33,3,No Error,1740732075,1,360,25,BT106003012MT00221017754,43,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,301,0,662,No Error,360,remote_unlock_nocharge,7,92,97,44,33,3,No Error,1740732075,1,360,25,BT106003012MT00221017754,43,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,301,0,662,No Error,360,remote_unlock_nocharge,7,92,97,44,33,3,No Error,1740732075,1,360,25,BT106003012MT00221017754,43,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,301,0,662,No Error,360,remote_unlock_nocharge,7,92,97,44,33,3,No Error,1740732075,1,360,25,BT106003012MT00221017754,43,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,302,0,642,No Error,504,remote_unlock_nocharge,7,92,97,100,333,3,No Error,1740732105,1,504,25,BT106003012MT00221017754,44,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,302,0,642,No Error,504,remote_unlock_nocharge,7,92,97,100,333,3,No Error,1740732105,1,504,25,BT106003012MT00221017754,44,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
2,0,0,303,0,661,No Error,354,remote_unlock_nocharge,7,92,96,0,67,0,No Error,1740732134,1,354,25,BT106003012MT00221017754,45,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
2,0,0,303,0,661,No Error,354,remote_unlock_nocharge,7,92,96,0,67,0,No Error,1740732134,1,354,25,BT106003012MT00221017754,45,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,304,0,662,No Error,324,remote_unlock_nocharge,8,92,96,0,61,0,No Error,1740732165,1,324,25,BT106003012MT00221017754,46,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,304,0,662,No Error,324,remote_unlock_nocharge,8,92,96,0,61,0,No Error,1740732165,1,324,25,BT106003012MT00221017754,46,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
