longDir,long,lat,ctime,latDir,tboxId,tbox_id
E,79.8956325,6.796393333333333,1740189428,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89562433333334,6.7963925,1740189458,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89870666666667,6.795536499999999,1740189570,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89871933333333,6.795452333333333,1740189600,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89872066666668,6.795482666666667,1740189630,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89869300000001,6.795503166666666,1740189661,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.8986375,6.795524666666667,1740189691,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89859933333334,6.795536833333333,1740189721,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89735166666667,6.795954166666666,1740189751,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89741016666667,6.795944833333334,1740189781,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89740283333335,6.795929166666667,1740189811,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89740783333335,6.795906833333333,1740189841,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89829433333333,6.795622666666667,1740189872,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89860766666668,6.795549833333332,1740189902,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89823766666667,6.795630333333334,1740189932,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.8951715,6.796466166666666,1740189965,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89272133333334,6.797296666666667,1740189995,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89029433333333,6.797662166666667,1740190025,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88889583333334,6.7973995,1740190055,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.888409,6.796486499999999,1740190085,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.887347,6.793779000000001,1740190115,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88630116666667,6.791003000000001,1740190146,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88513316666668,6.78806,1740190176,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88547333333332,6.789221166666666,1740190206,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88562866666666,6.7896915,1740190236,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88563,6.789697166666667,1740190266,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88562216666666,6.789702333333334,1740190296,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88562483333334,6.789702500000001,1740190326,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88562666666667,6.789706166666667,1740190356,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89075116666666,6.797745666666667,1740190535,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89080233333334,6.797686833333334,1740190565,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.890794,6.797691333333334,1740190595,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89077966666667,6.797694666666667,1740190626,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.890778,6.797697833333332,1740190657,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89219116666666,6.797554499999999,1740190687,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89473583333333,6.796621333333333,1740190717,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89747266666669,6.795885166666666,1740190747,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89865433333333,6.795533333333333,1740190777,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89866750000002,6.795531,1740190809,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.8986645,6.795527499999999,1740190839,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.898666,6.795526499999999,1740190869,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89866583333335,6.7955255,1740190899,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89389783333333,6.796818333333333,1740191542,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89170816666666,6.797639500000001,1740191572,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89076666666666,6.797693,1740191602,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89076366666669,6.797686666666667,1740191632,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89076483333334,6.797681333333332,1740191664,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89080966666667,6.797741833333333,1740191735,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89287283333333,6.797250666666668,1740191765,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89474766666667,6.796607166666666,1740191795,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.897602,6.795818499999999,1740191828,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89866699999999,6.795529333333334,1740191858,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89865716666667,6.795516999999999,1740191888,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.8986665,6.795520333333333,1740191919,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89865383333336,6.795503333333333,1740191950,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89865533333334,6.795506,1740191980,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90044566666668,6.795229833333334,1740197333,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90092533333333,6.794802833333334,1740197363,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90085266666667,6.794781166666667,1740197393,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90070850000001,6.794735166666667,1740197423,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89966966666665,6.795351333333334,1740197454,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.898614,6.795557499999999,1740197484,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89860716666666,6.795552999999999,1740197514,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89860300000001,6.795551333333333,1740197544,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.898601,6.795552999999999,1740197574,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89859766666667,6.795551333333333,1740197604,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89859633333334,6.795549166666666,1740197635,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89567366666667,6.796379666666667,1740202283,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89362433333334,6.796882833333332,1740202313,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89196866666666,6.7975895,1740202343,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88987183333333,6.797641666666667,1740202373,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.889379,6.7976045,1740202403,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88941883333334,6.7975675,1740202434,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88943750000001,6.797554833333334,1740202464,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.8894395,6.797547833333335,1740202494,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.8900456666667,6.797638666666668,1740202524,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.8925875,6.797393,1740202554,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89530016666667,6.796454333333332,1740202587,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89789883333334,6.795749666666667,1740202617,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89863816666666,6.795541333333333,1740202647,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89863833333334,6.795538833333334,1740202677,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.8986375,6.795538833333334,1740202707,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89863783333334,6.795538666666666,1740202738,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89863866666666,6.795538666666666,1740202768,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89564183333333,6.796328833333333,1740204638,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89561816666667,6.796353499999999,1740204668,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89561566666666,6.796349999999999,1740204698,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89561266666666,6.7963505,1740204729,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89763500000001,6.795846500000001,1740204760,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89866,6.795522999999999,1740204790,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89866866666667,6.795526333333333,1740204820,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89867783333334,6.795529666666666,1740204850,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89867516666666,6.795529333333334,1740204880,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89867416666667,6.7955315,1740204910,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89867333333333,6.795532166666668,1740204941,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89562766666667,6.796322833333333,1740206651,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89562500000002,6.796312166666667,1740206681,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89562333333333,6.796310166666666,1740206711,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89562866666667,6.796311166666667,1740206741,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89568066666668,6.796346666666667,1740206771,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89833050000001,6.795643833333332,1740206801,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89865233333333,6.795547666666666,1740206832,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.898659,6.795546333333334,1740206862,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89865933333334,6.795542999999999,1740206892,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89866016666666,6.795542,1740206922,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.8986605,6.795542333333333,1740206952,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90105516666667,6.798549666666666,1740208721,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90106300000001,6.798564499999999,1740208751,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90105100000001,6.798564000000001,1740208782,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90104516666666,6.798567833333334,1740208812,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90104366666667,6.798568500000001,1740208842,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89861816666667,6.795527666666668,1740210831,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89862466666666,6.795556333333334,1740210862,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89862816666667,6.795559333333333,1740210894,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89862816666667,6.795560666666667,1740210924,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.8986265,6.795566000000001,1740210954,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89860866666668,6.795542333333333,1740211248,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89860350000001,6.795560666666667,1740211278,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89860783333333,6.795550333333334,1740211308,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89861049999999,6.795550833333334,1740211338,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89860633333333,6.795554166666666,1740211370,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89631733333334,6.796128499999999,1740211543,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89630516666666,6.796134333333333,1740211573,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.8962925,6.796143499999999,1740211604,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89628516666667,6.796150333333332,1740211634,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89627866666666,6.796158000000001,1740211664,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89866333333335,6.795582,1740211749,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89865366666668,6.795522666666667,1740211779,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89864783333336,6.795528166666666,1740211809,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89863616666668,6.795530666666667,1740211839,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89863383333334,6.795533000000001,1740211870,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89863399999999,6.795535666666666,1740211900,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89863466666667,6.795536166666666,1740211930,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.8910755,6.797784333333334,1740233485,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89075266666667,6.797675666666667,1740233515,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89077933333333,6.797672833333333,1740233545,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89079383333333,6.797699833333333,1740233575,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89080283333332,6.797702833333333,1740233606,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89081716666666,6.79772,1740233636,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89082416666666,6.7977305,1740233666,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88867950000001,6.797399666666666,1740234583,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88866883333334,6.797390500000001,1740234613,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88863800000001,6.797376666666666,1740234643,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.8880055,6.795265499999999,1740234673,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88697016666667,6.792635666666667,1740234703,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88605583333333,6.790246833333333,1740234734,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88542933333333,6.788592666666666,1740234764,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88538816666669,6.787892333333334,1740234808,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.8853835,6.787879166666666,1740234838,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88538766666667,6.787876,1740234869,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.885397,6.787873500000001,1740234899,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88540633333334,6.787871333333333,1740234929,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.888489,6.797139499999999,1740235488,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88849433333333,6.797104166666666,1740235518,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88938366666666,6.797518833333333,1740235548,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89079116666667,6.7976545,1740235592,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89078833333333,6.797644000000001,1740235622,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89078216666667,6.797647,1740235652,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89077516666666,6.797649833333333,1740235682,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89077600000002,6.797654833333333,1740235712,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89077649999999,6.797657999999999,1740235742,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89434,6.796754499999999,1740235824,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89648933333334,6.796208666666667,1740235854,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.898464,6.795606500000001,1740235884,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89868633333334,6.795563833333333,1740235914,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89868766666667,6.795549666666666,1740235945,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89868299999999,6.795543333333335,1740235975,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89868333333334,6.795536833333333,1740236005,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89868183333333,6.795535166666667,1740236035,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.893158,6.797052666666668,1740236396,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89083866666667,6.797762500000001,1740236426,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88903499999999,6.797422999999999,1740236456,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88869233333334,6.797344833333334,1740236487,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88786833333333,6.7950475,1740236518,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88678033333333,6.792328166666666,1740236548,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88543333333334,6.7887415,1740236592,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88459933333336,6.785546166666667,1740236636,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88425333333333,6.783051499999999,1740236667,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88351666666668,6.780630333333333,1740236697,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88310299999999,6.778999000000001,1740236727,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88339766666667,6.776402333333334,1740236771,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88400299999999,6.7750645,1740236801,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.884529,6.773665166666666,1740236832,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88514383333333,6.772280499999999,1740236863,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88593166666666,6.771682,1740236893,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88749316666667,6.77198,1740236923,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.88866200000001,6.771984833333333,1740236953,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89032116666667,6.771123999999999,1740236983,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89204500000001,6.7692545,1740237013,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89365383333333,6.767355500000001,1740237043,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89444016666667,6.766266666666667,1740237074,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89561966666668,6.764188333333334,1740237104,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89679133333334,6.762112,1740237134,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.8977235,6.760152833333333,1740237164,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89843716666665,6.7580145,1740237194,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89897066666668,6.755829833333333,1740237224,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89941300000002,6.75393,1740237254,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.89988083333333,6.752101499999999,1740237284,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.9002355,6.750683500000001,1740237315,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90056583333335,6.749542833333334,1740237345,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90083433333332,6.748661666666667,1740237375,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90129900000001,6.747067166666667,1740237405,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.9018315,6.745266833333333,1740237435,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90243366666667,6.743092833333333,1740237465,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90273350000002,6.741929000000001,1740237496,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90330133333335,6.739557666666667,1740237526,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90378766666666,6.737436666666667,1740237556,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90421683333334,6.735471333333334,1740237586,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90455466666667,6.733391833333333,1740237616,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.9048925,6.731330166666667,1740237646,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90653016666667,6.731350166666665,1740237677,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90705016666668,6.729977666666668,1740237707,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90668883333333,6.728095166666666,1740237737,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
E,79.90825450000003,6.726554333333333,1740237767,N,865209069519313,4db8e093-a366-437b-bb9b-55b017cf9f53
