SideStandInfo,Tbox MEMS Error Flag,Battery Error,BatTemp,BrakeStatus,Inverter Error,BatVolt,tboxId,BatCycleCount,BatSOH,BatPercent,ThrottlePercent,BatCurrent,GearInformation,ctime,sys_version,MotorRPM,MotorTemp,BMS ID,InverterTemp,Tbox Internal Bat Volt,tbox_id
0,0,No Error,285,0,No Error,660,865209069546068,33,100,64,0,0,2,1738979422,1,65530,25,BT106003012MT00221017705,27,84,d51d20c2-3c75-4c51-b344-722a01fb5f48
0,0,No Error,285,0,No Error,660,865209069546068,33,100,64,0,0,2,1738979422,1,65530,25,BT106003012MT00221017705,27,84,d51d20c2-3c75-4c51-b344-722a01fb5f48
0,0,No Error,285,0,No Error,659,865209069546068,33,100,64,0,0,0,1738979452,1,42,25,BT106003012MT00221017705,28,84,d51d20c2-3c75-4c51-b344-722a01fb5f48
0,0,No Error,285,0,No Error,659,865209069546068,33,100,64,0,0,0,1738979452,1,42,25,BT106003012MT00221017705,28,84,d51d20c2-3c75-4c51-b344-722a01fb5f48
0,0,No Error,285,0,No Error,659,865209069546068,33,100,64,0,0,0,1738979482,1,0,25,BT106003012MT00221017705,28,84,d51d20c2-3c75-4c51-b344-722a01fb5f48
0,0,No Error,285,0,No Error,659,865209069546068,33,100,64,0,0,0,1738979482,1,0,25,BT106003012MT00221017705,28,84,d51d20c2-3c75-4c51-b344-722a01fb5f48
0,0,No Error,285,0,No Error,654,865209069546068,33,100,63,0,44,0,1738979512,1,240,25,BT106003012MT00221017705,34,84,d51d20c2-3c75-4c51-b344-722a01fb5f48
0,0,No Error,285,0,No Error,654,865209069546068,33,100,63,0,44,0,1738979512,1,240,25,BT106003012MT00221017705,34,84,d51d20c2-3c75-4c51-b344-722a01fb5f48
0,0,No Error,285,0,No Error,654,865209069546068,33,100,63,0,44,0,1738979512,1,240,25,BT106003012MT00221017705,34,84,d51d20c2-3c75-4c51-b344-722a01fb5f48
0,0,No Error,285,0,No Error,654,865209069546068,33,100,63,0,44,0,1738979512,1,240,25,BT106003012MT00221017705,34,84,d51d20c2-3c75-4c51-b344-722a01fb5f48
0,0,No Error,285,0,No Error,650,865209069546068,33,100,63,0,3,2,1738979542,1,360,25,BT106003012MT00221017705,35,84,d51d20c2-3c75-4c51-b344-722a01fb5f48
0,0,No Error,285,0,No Error,650,865209069546068,33,100,63,0,3,2,1738979542,1,360,25,BT106003012MT00221017705,35,84,d51d20c2-3c75-4c51-b344-722a01fb5f48
0,0,No Error,286,0,No Error,631,865209069546068,33,100,62,100,328,2,1738979572,1,300,25,BT106003012MT00221017705,39,85,d51d20c2-3c75-4c51-b344-722a01fb5f48
0,0,No Error,286,0,No Error,631,865209069546068,33,100,62,100,328,2,1738979572,1,300,25,BT106003012MT00221017705,39,85,d51d20c2-3c75-4c51-b344-722a01fb5f48
0,0,No Error,287,0,No Error,633,865209069546068,33,100,61,94,326,2,1738979602,1,174,25,BT106003012MT00221017705,39,85,d51d20c2-3c75-4c51-b344-722a01fb5f48
0,0,No Error,287,0,No Error,633,865209069546068,33,100,61,94,326,2,1738979602,1,174,25,BT106003012MT00221017705,39,85,d51d20c2-3c75-4c51-b344-722a01fb5f48
